deal_id,symbol,open_time,close_time,regime,layers,invested,pnl,return_pct,duration_h
2,SOL/USDC,2026-02-21T03:06:06+00:00,2026-02-21T11:43:23+00:00,DISTRIBUTION,1,400.0,3.56,0.89,8.62
1,ETH/USDC,2026-02-21T03:06:06+00:00,2026-02-21T14:44:55+00:00,DISTRIBUTION,1,400.0,3.56,0.89,11.65
4,SOL/USDC,2026-02-21T12:43:55+00:00,2026-02-21T14:44:55+00:00,DISTRIBUTION,1,400.0,4.5,1.12,2.02
