timestamp,open,high,low,close,volume
1763590200000,1.31595,1.31866,1.31146,1.31557,70874.31
1763590500000,1.31552,1.31993,1.31457,1.31753,48195.11
1763590800000,1.31649,1.31649,1.30948,1.31205,47257.07
1763591100000,1.3105,1.3152,1.30753,1.3152,29495.96
1763591400000,1.31551,1.31653,1.3105,1.31418,20716.1
1763591700000,1.31324,1.31798,1.31322,1.31457,19208.98
1763592000000,1.31446,1.32185,1.31446,1.31853,68172.96
1763592300000,1.31953,1.33,1.31953,1.33,82571.9
1763592600000,1.33,1.33,1.32453,1.32818,94785.9
1763592900000,1.32682,1.32754,1.32215,1.32616,47910.9
1763593200000,1.32631,1.33815,1.3263,1.33614,143760.84
1763593500000,1.3377,1.36762,1.33754,1.36113,1181570.5
1763593800000,1.36218,1.36315,1.35655,1.35798,172797.95
1763594100000,1.35855,1.37255,1.35266,1.36572,304279.27
1763594400000,1.36532,1.37305,1.36258,1.36258,370302.31
1763594700000,1.36256,1.36885,1.36159,1.366,157322.06
1763595000000,1.36586,1.36586,1.35589,1.35589,91451.79
1763595300000,1.35607,1.36555,1.35607,1.36218,34911.91
1763595600000,1.36218,1.36575,1.357,1.35751,118891.32
1763595900000,1.35686,1.36331,1.35538,1.3598,53117.92
1763596200000,1.36012,1.36012,1.35417,1.35778,62449.71
1763596500000,1.3581,1.36581,1.35809,1.36421,40845.21
1763596800000,1.36418,1.36418,1.34892,1.35054,75870.21
1763597100000,1.35077,1.35555,1.34685,1.35405,152412.8
1763597400000,1.35355,1.35937,1.35011,1.3525,147294.05
1763597700000,1.35155,1.35946,1.35155,1.35891,132013.42
1763598000000,1.3586,1.3586,1.35538,1.35538,23890.18
1763598300000,1.35674,1.3581,1.35345,1.35807,26530.16
1763598600000,1.35872,1.37,1.35192,1.36798,458060.29
1763598900000,1.36798,1.37411,1.36066,1.36068,130655.93
1763599200000,1.36059,1.36538,1.3555,1.36486,381529.55
1763599500000,1.36428,1.36632,1.35538,1.35538,114464.06
1763599800000,1.35538,1.35674,1.35342,1.35651,153027.0
1763600100000,1.35538,1.35996,1.35455,1.35996,29445.24
1763600400000,1.36055,1.36092,1.35538,1.35932,17211.62
1763600700000,1.35937,1.36611,1.35878,1.36604,45702.3
1763601000000,1.36626,1.36863,1.35657,1.35683,47876.86
1763601300000,1.35653,1.3581,1.35289,1.3581,104064.52
1763601600000,1.35755,1.35911,1.35063,1.35218,36372.35
1763601900000,1.3515,1.35312,1.34512,1.34654,177508.98
1763602200000,1.34587,1.35612,1.34586,1.35612,69109.66
1763602500000,1.35659,1.35869,1.35252,1.35471,48277.56
1763602800000,1.35455,1.36028,1.3513,1.35884,37683.63
1763603100000,1.36041,1.36133,1.35538,1.35555,27134.7
1763603400000,1.356,1.35733,1.35255,1.35455,19679.72
1763603700000,1.354,1.354,1.34752,1.35054,80355.12
1763604000000,1.35054,1.36262,1.35052,1.35959,171891.82
1763604300000,1.35959,1.3649,1.35491,1.3568,170835.05
1763604600000,1.3581,1.35912,1.35487,1.35898,124014.62
1763604900000,1.35946,1.36082,1.35125,1.35125,50390.24
1763605200000,1.35012,1.358,1.34892,1.35752,68279.6
1763605500000,1.35753,1.35946,1.347,1.34754,162565.08
1763605800000,1.347,1.35439,1.34654,1.35439,275019.42
1763606100000,1.35355,1.35559,1.35155,1.35255,35070.84
1763606400000,1.35355,1.35755,1.35054,1.35266,46376.78
1763606700000,1.35255,1.355,1.35054,1.355,14390.8
1763607000000,1.35538,1.36133,1.35538,1.36048,128130.4
1763607300000,1.36106,1.36106,1.35455,1.35567,70359.66
1763607600000,1.35655,1.36,1.35445,1.36,104692.55
1763607900000,1.36,1.36218,1.35217,1.35267,201525.33
1763608200000,1.35377,1.3559,1.3513,1.3559,42691.38
1763608500000,1.35455,1.35737,1.35375,1.35737,21726.24
1763608800000,1.358,1.37973,1.358,1.37189,268911.78
1763609100000,1.37305,1.37478,1.36626,1.36696,163335.08
1763609400000,1.36696,1.3705,1.36109,1.3705,167500.17
1763609700000,1.37091,1.3717,1.36684,1.36854,77317.41
1763610000000,1.36806,1.37036,1.3649,1.3649,74597.14
1763610300000,1.36451,1.36595,1.35993,1.36345,64124.26
1763610600000,1.36345,1.36345,1.35635,1.35646,45233.2
1763610900000,1.35722,1.35937,1.35547,1.3586,57811.38
1763611200000,1.35845,1.35845,1.35366,1.35626,59093.03
1763611500000,1.35631,1.35681,1.35313,1.35402,15646.8
1763611800000,1.35468,1.35648,1.35459,1.35459,5294.6
1763612100000,1.35402,1.35402,1.34346,1.34449,45406.62
1763612400000,1.34478,1.3499,1.33753,1.33753,99953.34
1763612700000,1.33743,1.33836,1.3309,1.33265,44585.99
1763613000000,1.33212,1.335,1.32784,1.32784,28239.55
1763613300000,1.32743,1.33226,1.32453,1.32954,62914.03
1763613600000,1.32923,1.33235,1.32618,1.3309,56762.87
1763613900000,1.32954,1.33275,1.32664,1.33154,30610.54
1763614200000,1.33254,1.33531,1.33235,1.33275,44730.5
1763614500000,1.33269,1.33549,1.33014,1.33547,15799.63
1763614800000,1.33446,1.33498,1.32821,1.33353,20814.3
1763615100000,1.33293,1.33506,1.3309,1.33103,65196.73
1763615400000,1.33168,1.33168,1.32682,1.32974,47937.88
1763615700000,1.3298,1.32998,1.31179,1.31458,90235.46
1763616000000,1.31594,1.31982,1.3114,1.31415,52286.66
1763616300000,1.31275,1.31749,1.31275,1.31448,31065.9
1763616600000,1.3153,1.3153,1.30778,1.30947,114290.02
1763616900000,1.30994,1.3107,1.30724,1.30725,69959.75
1763617200000,1.30652,1.30727,1.303,1.3034,109473.3
1763617500000,1.30347,1.305,1.28859,1.29405,192398.54
1763617800000,1.295,1.30297,1.29468,1.30196,170460.36
1763618100000,1.30132,1.30335,1.29826,1.30039,59045.45
1763618400000,1.29952,1.30338,1.2969,1.30032,23374.98
1763618700000,1.29984,1.30487,1.29984,1.30098,7527.13
1763619000000,1.30121,1.30121,1.28998,1.28998,137802.39
1763619300000,1.28994,1.28994,1.284,1.28675,150395.41
1763619600000,1.2859,1.28602,1.28103,1.28473,81240.66
1763619900000,1.284,1.29012,1.28321,1.29012,28354.71
1763620200000,1.29018,1.29635,1.28466,1.28635,223647.63
1763620500000,1.28673,1.28941,1.28489,1.28941,268749.88
1763620800000,1.2901,1.29148,1.28594,1.28685,62011.39
1763621100000,1.28874,1.28942,1.28582,1.289,53507.05
1763621400000,1.2901,1.29148,1.28705,1.28848,21049.32
1763621700000,1.28849,1.29111,1.28648,1.29091,32622.38
1763622000000,1.29091,1.29158,1.27863,1.2833,216142.54
1763622300000,1.28194,1.28466,1.27922,1.28352,92581.2
1763622600000,1.28278,1.28278,1.274,1.27633,168723.47
1763622900000,1.27737,1.27853,1.27466,1.27705,25146.17
1763623200000,1.27828,1.28584,1.27817,1.2833,44424.7
1763623500000,1.28466,1.28602,1.2835,1.28468,7526.64
1763623800000,1.28484,1.29053,1.28465,1.29053,29063.13
1763624100000,1.28874,1.29183,1.28672,1.29172,79681.95
1763624400000,1.29191,1.29554,1.29146,1.29296,47671.85
1763624700000,1.29326,1.29834,1.2922,1.29433,90523.81
1763625000000,1.29452,1.30354,1.29418,1.30221,140914.29
1763625300000,1.30105,1.30823,1.29902,1.30823,62661.39
1763625600000,1.30642,1.30642,1.29605,1.29838,168239.82
1763625900000,1.29877,1.30142,1.29513,1.29686,8214.55
1763626200000,1.29648,1.29648,1.28738,1.28982,52605.42
1763626500000,1.28937,1.29331,1.28713,1.29146,96333.93
1763626800000,1.29282,1.29562,1.29225,1.2927,24063.06
1763627100000,1.29418,1.29962,1.29418,1.29826,6680.27
1763627400000,1.299,1.29982,1.29146,1.29452,74065.55
1763627700000,1.29552,1.29554,1.29216,1.29505,8274.95
1763628000000,1.29452,1.30388,1.29282,1.30357,81859.82
1763628300000,1.30282,1.30567,1.30098,1.30121,23684.89
1763628600000,1.3005,1.30111,1.2948,1.29604,117505.91
1763628900000,1.29548,1.29798,1.29348,1.2972,58870.33
1763629200000,1.29554,1.296,1.28943,1.29132,45604.09
1763629500000,1.29068,1.29349,1.28649,1.29349,13459.72
1763629800000,1.29371,1.29914,1.29347,1.29347,26389.14
1763630100000,1.29319,1.29792,1.29204,1.29418,109614.0
1763630400000,1.29431,1.2969,1.29355,1.2969,11140.49
1763630700000,1.29657,1.29785,1.29503,1.2967,13100.55
1763631000000,1.29699,1.30066,1.29603,1.30066,9895.05
1763631300000,1.30057,1.30057,1.29777,1.29941,13467.63
1763631600000,1.29935,1.29965,1.29821,1.29965,7044.96
1763631900000,1.29952,1.29952,1.27,1.28981,259789.1
1763632200000,1.29019,1.29282,1.29004,1.29048,32321.39
1763632500000,1.29048,1.29282,1.29023,1.29248,33883.18
1763632800000,1.29148,1.29348,1.28948,1.28948,39728.87
1763633100000,1.29059,1.292,1.28749,1.28871,41665.82
1763633400000,1.28852,1.28925,1.285,1.28843,166196.0
1763633700000,1.28861,1.2935,1.28861,1.29248,19791.79
1763634000000,1.29348,1.2976,1.29289,1.294,56519.2
1763634300000,1.294,1.29554,1.28874,1.29025,89028.97
1763634600000,1.29208,1.29678,1.29164,1.29309,124749.43
1763634900000,1.29282,1.29282,1.28606,1.28948,193859.88
1763635200000,1.28874,1.29162,1.28776,1.29148,9983.89
1763635500000,1.29249,1.29422,1.29244,1.29277,5958.35
1763635800000,1.29284,1.29418,1.29116,1.29169,15670.57
1763636100000,1.29249,1.29479,1.29199,1.29212,60450.5
1763636400000,1.29194,1.29418,1.29138,1.2937,7055.56
1763636700000,1.2937,1.2937,1.29104,1.29318,21259.15
1763637000000,1.29213,1.29554,1.29156,1.29277,9554.54
1763637300000,1.29277,1.29282,1.29073,1.29282,8994.69
1763637600000,1.29296,1.29418,1.29251,1.29418,1598.18
1763637900000,1.29504,1.29928,1.29352,1.29928,41207.74
1763638200000,1.29831,1.3037,1.29831,1.30107,69282.51
1763638500000,1.30155,1.30567,1.30143,1.30193,109341.2
1763638800000,1.30098,1.31925,1.29999,1.31721,273969.27
1763639100000,1.31524,1.31524,1.3105,1.31202,11717.62
1763639400000,1.31152,1.31734,1.31152,1.31381,30705.56
1763639700000,1.31508,1.31753,1.31194,1.31194,76965.52
1763640000000,1.31153,1.31641,1.31111,1.31516,49949.31
1763640300000,1.31059,1.31347,1.30158,1.30241,358906.07
1763640600000,1.30251,1.30533,1.2969,1.30153,46101.85
1763640900000,1.30062,1.30101,1.28823,1.2922,63518.31
1763641200000,1.29202,1.29554,1.29,1.29554,88377.28
1763641500000,1.29549,1.29582,1.2935,1.29554,32776.29
1763641800000,1.2945,1.2945,1.27819,1.285,185616.16
1763642100000,1.28501,1.28598,1.27309,1.27856,254167.12
1763642400000,1.27786,1.27874,1.26725,1.27048,279334.46
1763642700000,1.27048,1.27049,1.25984,1.26787,192254.71
1763643000000,1.26787,1.27463,1.264,1.27154,364210.54
1763643300000,1.27253,1.27575,1.27207,1.27514,52363.5
1763643600000,1.27449,1.27449,1.26472,1.26649,89010.05
1763643900000,1.26773,1.27124,1.26668,1.26668,241735.3
1763644200000,1.26654,1.28347,1.26654,1.28083,188524.46
1763644500000,1.28145,1.28192,1.27516,1.27928,48232.77
1763644800000,1.27922,1.28013,1.27635,1.27813,22577.6
1763645100000,1.27713,1.28935,1.27699,1.28738,48504.3
1763645400000,1.28851,1.29512,1.27958,1.281,270396.06
1763645700000,1.281,1.28368,1.2757,1.28185,113321.59
1763646000000,1.28248,1.28248,1.2765,1.27848,37612.95
1763646300000,1.27848,1.28156,1.27548,1.2811,33969.61
1763646600000,1.28105,1.28331,1.27605,1.2809,70736.36
1763646900000,1.28108,1.28115,1.2765,1.2765,15330.93
1763647200000,1.27516,1.2799,1.27242,1.27736,141442.31
1763647500000,1.27643,1.27835,1.27063,1.2736,158280.6
1763647800000,1.27062,1.2742,1.26553,1.26679,173062.7
1763648100000,1.2675,1.28231,1.26674,1.27996,162877.65
1763648400000,1.28058,1.2843,1.27391,1.27451,51707.46
1763648700000,1.2765,1.27726,1.27,1.27558,59137.84
1763649000000,1.2765,1.28058,1.27171,1.27171,26767.58
1763649300000,1.27251,1.27551,1.26951,1.27046,26788.29
1763649600000,1.27106,1.27287,1.2675,1.27106,62786.41
1763649900000,1.2712,1.27221,1.26491,1.26698,92133.78
1763650200000,1.2669,1.27298,1.26426,1.27251,97875.25
1763650500000,1.27268,1.27749,1.27013,1.27013,22787.05
1763650800000,1.27038,1.27084,1.2605,1.26304,198180.51
1763651100000,1.26223,1.26223,1.2364,1.2447,728745.65
1763651400000,1.2445,1.25066,1.2435,1.25066,95205.66
1763651700000,1.2505,1.253,1.24526,1.24992,148142.9
1763652000000,1.25066,1.25895,1.2494,1.25895,61517.8
1763652300000,1.25754,1.25754,1.2495,1.25217,92422.31
1763652600000,1.25204,1.25204,1.24483,1.24806,128301.84
1763652900000,1.24793,1.2516,1.24614,1.24614,77776.35
1763653200000,1.24529,1.24529,1.23953,1.24454,81685.54
1763653500000,1.24428,1.24428,1.22,1.23324,531020.61
1763653800000,1.23307,1.23373,1.2266,1.2325,323352.88
1763654100000,1.23237,1.23306,1.22358,1.22584,167963.93
1763654400000,1.2259,1.23075,1.22281,1.22911,432268.45
1763654700000,1.22948,1.23051,1.22326,1.23051,244299.95
1763655000000,1.22977,1.2345,1.22228,1.22456,191934.91
1763655300000,1.22426,1.22983,1.22166,1.22357,176267.66
1763655600000,1.22319,1.2242,1.19773,1.2061,1595888.01
1763655900000,1.20693,1.21615,1.20345,1.2084,360164.52
1763656200000,1.20824,1.2126,1.20583,1.20838,147642.64
1763656500000,1.20777,1.20777,1.1949,1.20262,384365.8
1763656800000,1.20174,1.20174,1.19198,1.19222,134667.52
1763657100000,1.19282,1.19411,1.18242,1.18348,348546.72
1763657400000,1.18439,1.19152,1.17932,1.18171,378123.52
1763657700000,1.181,1.18538,1.181,1.18442,145581.56
1763658000000,1.18527,1.19547,1.18527,1.19048,270775.0
1763658300000,1.19169,1.19169,1.155,1.17858,2176830.67
1763658600000,1.17852,1.17994,1.15311,1.15494,1966045.73
1763658900000,1.15462,1.16081,1.15023,1.15123,1174348.79
1763659200000,1.15111,1.1745,1.14893,1.16751,453892.06
1763659500000,1.16747,1.16906,1.16162,1.16687,345966.69
1763659800000,1.16675,1.17314,1.15826,1.15871,664120.89
1763660100000,1.15859,1.1687,1.15448,1.16226,220766.7
1763660400000,1.16203,1.16258,1.15486,1.16069,273984.18
1763660700000,1.15954,1.16013,1.15138,1.15291,236012.02
1763661000000,1.15279,1.16241,1.15147,1.1609,106483.73
1763661300000,1.16226,1.1768,1.16225,1.17314,196756.86
1763661600000,1.17258,1.17258,1.16411,1.16647,121510.2
1763661900000,1.16635,1.17387,1.16623,1.17051,96514.41
1763662200000,1.17039,1.17101,1.16247,1.16947,65852.89
1763662500000,1.16947,1.17608,1.16425,1.16659,711135.1
1763662800000,1.16744,1.17036,1.15921,1.15966,88993.02
1763663100000,1.15947,1.16362,1.1565,1.15978,251898.45
1763663400000,1.16027,1.16574,1.15756,1.16557,443974.42
1763663700000,1.16557,1.17028,1.16241,1.16821,612001.92
1763664000000,1.16814,1.17177,1.16427,1.16825,350472.44
1763664300000,1.16795,1.16904,1.16358,1.16498,266126.37
1763664600000,1.1649,1.16997,1.1635,1.16853,393767.77
1763664900000,1.1685,1.17166,1.16772,1.16951,183766.69
1763665200000,1.16951,1.16998,1.16156,1.16498,446093.2
1763665500000,1.16496,1.17042,1.16433,1.16846,367282.26
1763665800000,1.16804,1.17178,1.167,1.16948,412497.3
1763666100000,1.17007,1.17168,1.167,1.16918,425546.33
1763666400000,1.16906,1.17722,1.16696,1.17032,191889.52
1763666700000,1.17103,1.18,1.17063,1.178,567312.09
1763667000000,1.178,1.17801,1.16702,1.1682,535882.03
1763667300000,1.16782,1.17435,1.16747,1.16851,197205.46
1763667600000,1.16851,1.17559,1.16651,1.17175,340271.3
1763667900000,1.17163,1.1745,1.17022,1.17295,292180.55
1763668200000,1.17314,1.17785,1.1686,1.17065,387045.1
1763668500000,1.17051,1.1817,1.17051,1.18,159657.15
1763668800000,1.18,1.18033,1.174,1.17747,318787.49
1763669100000,1.17747,1.18088,1.17531,1.17651,99402.13
1763669400000,1.17632,1.17834,1.17347,1.17447,66038.56
1763669700000,1.17447,1.18827,1.17151,1.1871,173860.69
1763670000000,1.18705,1.19263,1.18705,1.19081,71746.45
1763670300000,1.19019,1.20469,1.18752,1.20171,557170.2
1763670600000,1.20172,1.20325,1.18755,1.18755,397078.96
1763670900000,1.1874,1.19048,1.18105,1.18266,246819.21
1763671200000,1.18248,1.18427,1.179,1.1811,140731.76
1763671500000,1.18098,1.18386,1.17691,1.18243,164468.36
1763671800000,1.18322,1.18538,1.18128,1.18425,316397.33
1763672100000,1.18393,1.1881,1.1828,1.18787,357324.32
1763672400000,1.18775,1.19717,1.18661,1.19476,121919.37
1763672700000,1.19464,1.21182,1.19446,1.20714,263611.8
1763673000000,1.20714,1.20986,1.20257,1.20512,199513.55
1763673300000,1.20495,1.21122,1.20454,1.20902,123995.74
1763673600000,1.20884,1.21802,1.20749,1.21439,125382.58
1763673900000,1.21356,1.2153,1.20695,1.2074,180848.9
1763674200000,1.20727,1.21553,1.20649,1.211,135673.54
1763674500000,1.211,1.22255,1.20849,1.21746,264329.49
1763674800000,1.21704,1.22108,1.2153,1.21938,185465.86
1763675100000,1.21802,1.2197,1.21449,1.21449,75036.61
1763675400000,1.21394,1.21394,1.19603,1.2018,148224.12
1763675700000,1.20167,1.20335,1.19626,1.19898,80845.35
1763676000000,1.19862,1.20794,1.19862,1.20653,60841.46
1763676300000,1.20627,1.2085,1.20442,1.20649,26535.87
1763676600000,1.20749,1.21199,1.20592,1.20961,75809.49
1763676900000,1.20911,1.21257,1.20911,1.21049,27408.59
1763677200000,1.21067,1.21067,1.20515,1.209,33092.57
1763677500000,1.20857,1.21527,1.20849,1.21387,50959.86
1763677800000,1.21357,1.21582,1.20717,1.20866,133450.54
1763678100000,1.2084,1.21394,1.2071,1.2131,17843.81
1763678400000,1.2153,1.22062,1.21223,1.21864,204527.06
1763678700000,1.2189,1.22349,1.21841,1.2229,47333.56
1763679000000,1.2229,1.2267,1.22035,1.22522,120585.92
1763679300000,1.2252,1.2265,1.22309,1.22349,14490.09
1763679600000,1.22296,1.22644,1.20949,1.2153,99145.26
1763679900000,1.21549,1.2162,1.20946,1.21553,51762.66
1763680200000,1.21582,1.21694,1.21093,1.21666,34791.81
1763680500000,1.21611,1.22014,1.2131,1.21383,38043.32
1763680800000,1.21371,1.21749,1.21248,1.21623,21360.16
1763681100000,1.21802,1.21949,1.21553,1.21749,21001.67
1763681400000,1.21749,1.22313,1.21106,1.21249,75796.32
1763681700000,1.21208,1.21208,1.19886,1.20535,303541.18
1763682000000,1.20487,1.20851,1.20306,1.20601,142288.97
1763682300000,1.206,1.20714,1.19848,1.20291,219873.45
1763682600000,1.20362,1.20366,1.18797,1.19345,152264.52
1763682900000,1.19452,1.19748,1.19201,1.19648,53399.57
1763683200000,1.1965,1.20659,1.1965,1.20353,200759.03
1763683500000,1.20387,1.22206,1.20372,1.22163,206181.55
1763683800000,1.22209,1.22409,1.21524,1.21823,42582.41
1763684100000,1.21879,1.225,1.21822,1.21831,111036.36
1763684400000,1.21802,1.21802,1.21044,1.21271,148040.3
1763684700000,1.21289,1.21581,1.21245,1.21431,13068.39
1763685000000,1.21261,1.21261,1.2024,1.20306,79336.14
1763685300000,1.20321,1.22153,1.20249,1.21258,75899.61
1763685600000,1.21348,1.21666,1.21245,1.21394,13620.91
1763685900000,1.21449,1.2196,1.21352,1.21424,35634.85
1763686200000,1.2153,1.22079,1.21445,1.21545,69627.84
1763686500000,1.21482,1.22,1.21482,1.21866,16433.01
1763686800000,1.21753,1.21938,1.21516,1.21849,18841.72
1763687100000,1.21849,1.22144,1.21666,1.21666,95559.19
1763687400000,1.21807,1.22346,1.21807,1.22318,22213.43
1763687700000,1.22272,1.22308,1.21215,1.21309,147321.56
1763688000000,1.21394,1.2206,1.21122,1.21986,31148.31
1763688300000,1.22,1.22401,1.22,1.22399,14850.63
1763688600000,1.22471,1.22471,1.21759,1.21812,38451.88
1763688900000,1.21751,1.22279,1.21531,1.21876,139421.43
1763689200000,1.21881,1.22121,1.21664,1.22053,35504.93
1763689500000,1.22074,1.224,1.2144,1.21539,117770.11
1763689800000,1.21556,1.21602,1.2103,1.21092,14614.44
1763690100000,1.21257,1.21563,1.21257,1.21416,61868.76
1763690400000,1.21318,1.2175,1.21292,1.21742,19655.64
1763690700000,1.2153,1.2176,1.21093,1.21428,23594.56
1763691000000,1.21482,1.21671,1.20774,1.20867,234726.19
1763691300000,1.20874,1.21263,1.20714,1.20986,148949.51
1763691600000,1.21122,1.2221,1.21122,1.21871,181722.61
1763691900000,1.21802,1.21938,1.21009,1.21186,59613.32
1763692200000,1.21138,1.21394,1.20466,1.20856,153311.95
1763692500000,1.20944,1.21161,1.20435,1.20714,64551.59
1763692800000,1.2085,1.21122,1.20401,1.20401,58577.12
1763693100000,1.20578,1.21394,1.20574,1.2134,42073.32
1763693400000,1.21394,1.21399,1.19922,1.20426,215788.46
1763693700000,1.20434,1.20601,1.19785,1.20269,121272.66
1763694000000,1.20306,1.21394,1.20306,1.21394,79798.8
1763694300000,1.21481,1.22198,1.21481,1.21802,41832.25
1763694600000,1.2185,1.22221,1.2172,1.2221,31002.12
1763694900000,1.22211,1.2242,1.21394,1.21666,36751.06
1763695200000,1.21671,1.22134,1.21671,1.21932,31193.01
1763695500000,1.21666,1.22378,1.21666,1.22378,75093.33
1763695800000,1.2221,1.2221,1.21774,1.21974,35237.84
1763696100000,1.21871,1.22852,1.21871,1.22852,112440.28
1763696400000,1.2281,1.23677,1.22796,1.23677,95467.78
1763696700000,1.2368,1.23874,1.23162,1.23162,83973.01
1763697000000,1.23199,1.23248,1.2295,1.23162,16279.69
1763697300000,1.2315,1.2325,1.22363,1.22486,47377.24
1763697600000,1.22618,1.23338,1.22618,1.23161,19915.39
1763697900000,1.23246,1.23793,1.23162,1.2355,29820.32
1763698200000,1.2357,1.24459,1.23434,1.24337,43785.58
1763698500000,1.2425,1.2425,1.23761,1.23853,31612.15
1763698800000,1.23978,1.24254,1.23906,1.24044,20968.82
1763699100000,1.24175,1.25202,1.2405,1.24932,137550.74
1763699400000,1.24925,1.25064,1.23771,1.24163,153824.81
1763699700000,1.23978,1.24187,1.23258,1.23389,94754.94
1763700000000,1.23434,1.24613,1.23429,1.24613,79377.21
1763700300000,1.24528,1.2493,1.23971,1.24658,95780.28
1763700600000,1.24522,1.2525,1.24386,1.25212,60993.31
1763700900000,1.2525,1.2525,1.24658,1.2493,57196.78
1763701200000,1.24955,1.25066,1.2455,1.248,29734.46
1763701500000,1.24872,1.25522,1.248,1.248,52208.92
1763701800000,1.248,1.24859,1.2443,1.24794,50168.33
1763702100000,1.24799,1.25033,1.24114,1.2427,27005.72
1763702400000,1.24521,1.24522,1.23916,1.2411,93270.19
1763702700000,1.24,1.24599,1.23955,1.245,15390.8
1763703000000,1.24499,1.245,1.24115,1.2416,36554.11
1763703300000,1.24174,1.24174,1.235,1.23706,37832.75
1763703600000,1.23641,1.24114,1.23641,1.23978,18775.48
1763703900000,1.24114,1.243,1.23842,1.24206,12942.49
1763704200000,1.243,1.24711,1.24299,1.24544,56084.53
1763704500000,1.24598,1.2482,1.24386,1.24389,62289.28
1763704800000,1.24522,1.24975,1.24512,1.24658,10893.06
1763705100000,1.24474,1.24844,1.24474,1.24794,9029.49
1763705400000,1.24794,1.25349,1.24794,1.25202,46483.52
1763705700000,1.25146,1.25387,1.25066,1.25099,17725.65
1763706000000,1.25066,1.25249,1.2475,1.2475,20955.3
1763706300000,1.24722,1.24722,1.2406,1.24067,24849.26
1763706600000,1.24038,1.24276,1.23668,1.23924,65613.93
1763706900000,1.23978,1.24018,1.22619,1.22871,148790.01
1763707200000,1.23026,1.2338,1.21811,1.22074,144767.15
1763707500000,1.22183,1.2289,1.21394,1.21792,165900.6
1763707800000,1.21829,1.2205,1.21496,1.21533,137875.8
1763708100000,1.21666,1.21747,1.21122,1.21247,53948.35
1763708400000,1.21242,1.21769,1.21122,1.21638,53872.07
1763708700000,1.21775,1.2221,1.21518,1.21942,165600.08
1763709000000,1.21952,1.22058,1.21422,1.21666,48093.32
