timestamp,open,high,low,close,volume
1769858100000,82903.0,82969.0,82901.0,82941.0,0.15234
1769858400000,82943.0,82976.0,82912.0,82958.0,0.17466
1769858700000,82958.0,82962.0,82902.0,82902.0,0.42763
1769859000000,82901.0,82947.0,82900.0,82922.0,1.21027
1769859300000,82922.0,82962.0,82907.0,82910.0,0.1675
1769859600000,82909.0,82938.0,82864.0,82865.0,2.22246
1769859900000,82866.0,82903.0,82847.0,82876.0,0.59491
1769860200000,82879.0,82883.0,82751.0,82860.0,0.06715
1769860500000,82842.0,82895.0,82842.0,82895.0,0.12179
1769860800000,82889.0,82905.0,82872.0,82872.0,0.07015
1769861100000,82874.0,82988.0,82868.0,82988.0,58.1528
1769861400000,82988.0,82988.0,82686.0,82723.0,0.69484
1769861700000,82716.0,82840.0,82716.0,82840.0,21.90467
1769862000000,82840.0,82919.0,82801.0,82883.0,25.26867
1769862300000,82885.0,82885.0,82850.0,82859.0,0.16954
1769862600000,82859.0,82859.0,82771.0,82794.0,0.1904
1769862900000,82797.0,82813.0,82693.0,82787.0,0.5441
1769863200000,82788.0,82828.0,82788.0,82794.0,0.02037
1769863500000,82796.0,82824.0,82682.0,82687.0,0.02371
1769863800000,82689.0,82689.0,82599.0,82671.0,0.37304
1769864100000,82666.0,82723.0,82604.0,82634.0,0.28512
1769864400000,82634.0,82736.0,82588.0,82669.0,1.2087
1769864700000,82674.0,82772.0,82671.0,82772.0,0.1421
1769865000000,82769.0,82769.0,82677.0,82736.0,0.16535
1769865300000,82683.0,82784.0,82668.0,82675.0,0.18644
1769865600000,82700.0,82725.0,82679.0,82717.0,0.02475
1769865900000,82715.0,82715.0,82666.0,82688.0,4.58044
1769866200000,82688.0,82688.0,82430.0,82436.0,6.48553
1769866500000,82423.0,82596.0,82379.0,82413.0,6.1373
1769866800000,82410.0,82528.0,82410.0,82528.0,0.03936
1769867100000,82524.0,82597.0,82483.0,82550.0,1.01748
1769867400000,82528.0,82565.0,82485.0,82556.0,0.19428
1769867700000,82556.0,82646.0,82548.0,82646.0,11.34799
1769868000000,82642.0,82750.0,82601.0,82750.0,0.18767
1769868300000,82751.0,82800.0,82470.0,82481.0,0.41326
1769868600000,82482.0,82538.0,82243.0,82313.0,4.49481
1769868900000,82331.0,82369.0,82136.0,82136.0,26.73456
1769869200000,82140.0,82233.0,81875.0,81888.0,3.95493
1769869500000,81868.0,81977.0,81261.0,81475.0,19.00435
1769869800000,81498.0,81526.0,81065.0,81329.0,11.48795
1769870100000,81332.0,81474.0,80888.0,81014.0,20.38067
1769870400000,80986.0,81009.0,80867.0,80922.0,53.01612
1769870700000,80926.0,81194.0,80867.0,81026.0,19.47171
1769871000000,81001.0,81334.0,80995.0,81334.0,47.6457
1769871300000,81325.0,81432.0,81315.0,81386.0,11.16928
1769871600000,81386.0,81425.0,81098.0,81207.0,0.61417
1769871900000,81235.0,81645.0,81235.0,81290.0,7.36964
1769872200000,81307.0,81361.0,81118.0,81183.0,4.55757
1769872500000,81152.0,81179.0,81007.0,81069.0,8.11662
1769872800000,81058.0,81136.0,81030.0,81067.0,8.55251
1769873100000,81063.0,81250.0,81056.0,81247.0,9.85789
1769873400000,81220.0,81279.0,81112.0,81250.0,32.06045
1769873700000,81252.0,81262.0,81084.0,81193.0,12.17787
1769874000000,81173.0,81281.0,81069.0,81281.0,8.12739
1769874300000,81262.0,81429.0,81200.0,81365.0,6.98781
1769874600000,81367.0,81397.0,81302.0,81323.0,4.53238
1769874900000,81324.0,81389.0,81157.0,81208.0,4.80154
1769875200000,81208.0,81356.0,81208.0,81338.0,1.6868
1769875500000,81275.0,81306.0,80727.0,80727.0,33.50451
1769875800000,80727.0,81051.0,80692.0,80882.0,12.51805
1769876100000,80884.0,81523.0,80476.0,81327.0,14.32766
1769876400000,81314.0,82056.0,81253.0,81641.0,6.2031
1769876700000,81640.0,81657.0,80972.0,81009.0,3.38921
1769877000000,81009.0,81149.0,80887.0,81070.0,0.784
1769877300000,81060.0,81107.0,80860.0,80913.0,0.83655
1769877600000,80928.0,80931.0,80818.0,80901.0,0.34377
1769877900000,80891.0,80925.0,80184.0,80341.0,14.49281
1769878200000,80339.0,80412.0,80014.0,80072.0,6.84399
1769878500000,80079.0,80301.0,80010.0,80261.0,4.41972
1769878800000,80250.0,80434.0,80245.0,80250.0,4.46233
1769879100000,80250.0,80251.0,79356.0,79443.0,25.77119
1769879400000,79421.0,79429.0,78188.0,78838.0,46.17429
1769879700000,78804.0,79294.0,78732.0,78989.0,7.88064
1769880000000,78995.0,79110.0,78592.0,78936.0,5.10612
1769880300000,78933.0,79108.0,78871.0,79074.0,4.09996
1769880600000,79066.0,79185.0,78465.0,78568.0,3.91893
1769880900000,78521.0,79108.0,78498.0,78730.0,3.78463
1769881200000,78730.0,78875.0,78482.0,78830.0,3.34345
1769881500000,78832.0,78981.0,78640.0,78661.0,6.14226
1769881800000,78664.0,78976.0,78598.0,78884.0,8.11794
1769882100000,78904.0,78955.0,78723.0,78815.0,3.31265
1769882400000,78829.0,79052.0,78704.0,78740.0,3.06828
1769882700000,78826.0,78904.0,78583.0,78742.0,1.76368
1769883000000,78741.0,78793.0,78500.0,78502.0,5.08582
1769883300000,78501.0,78549.0,78248.0,78265.0,3.93574
1769883600000,78270.0,78420.0,77934.0,78189.0,14.23996
1769883900000,78202.0,78350.0,78164.0,78327.0,3.19495
1769884200000,78335.0,78623.0,78271.0,78336.0,6.72097
1769884500000,78311.0,78311.0,77390.0,77416.0,9.16973
1769884800000,77451.0,77500.0,76000.0,77402.0,54.31899
1769885100000,77471.0,78149.0,77053.0,77988.0,30.18611
1769885400000,77939.0,78138.0,77637.0,77859.0,10.27714
1769885700000,77852.0,77992.0,77624.0,77950.0,8.18581
1769886000000,77969.0,78130.0,77729.0,77839.0,7.94605
1769886300000,77816.0,78295.0,77816.0,78295.0,13.70376
1769886600000,78306.0,78454.0,78008.0,78160.0,16.79782
1769886900000,78158.0,78272.0,77973.0,78069.0,7.67899
1769887200000,78088.0,78110.0,77792.0,77882.0,3.50119
1769887500000,77916.0,78076.0,77777.0,77928.0,13.92431
1769887800000,77924.0,77982.0,77433.0,77487.0,25.48751
1769888100000,77487.0,77535.0,77134.0,77275.0,10.62469
1769888400000,77256.0,77507.0,77175.0,77480.0,19.54654
1769888700000,77462.0,77792.0,77402.0,77715.0,17.24149
1769889000000,77715.0,77894.0,77696.0,77722.0,4.69757
1769889300000,77720.0,77906.0,77691.0,77691.0,5.71641
1769889600000,77691.0,77813.0,77595.0,77753.0,2.45167
1769889900000,77727.0,77877.0,77656.0,77736.0,0.51485
1769890200000,77736.0,77765.0,77437.0,77474.0,0.48578
1769890500000,77468.0,77560.0,77336.0,77495.0,1.86344
1769890800000,77527.0,78033.0,77431.0,77660.0,9.74339
1769891100000,77647.0,77665.0,77314.0,77314.0,2.61307
1769891400000,77316.0,77316.0,77020.0,77078.0,1.13776
1769891700000,77078.0,77304.0,77066.0,77195.0,1.28346
1769892000000,77195.0,77508.0,77164.0,77455.0,0.90843
1769892300000,77444.0,77469.0,77265.0,77335.0,2.94272
1769892600000,77336.0,77607.0,77336.0,77607.0,4.97194
1769892900000,77618.0,77999.0,77609.0,77976.0,3.51379
1769893200000,77917.0,78073.0,77595.0,77636.0,3.70954
1769893500000,77639.0,77911.0,77630.0,77884.0,3.4197
1769893800000,77877.0,77877.0,77562.0,77596.0,6.43234
1769894100000,77597.0,77697.0,77562.0,77605.0,3.61551
1769894400000,77604.0,77605.0,77324.0,77424.0,4.15016
1769894700000,77424.0,77885.0,77423.0,77787.0,1.0031
1769895000000,77761.0,77897.0,77653.0,77897.0,4.01136
1769895300000,77899.0,78104.0,77771.0,78071.0,31.55191
1769895600000,78072.0,78126.0,78001.0,78070.0,1.78473
1769895900000,78071.0,78128.0,78017.0,78078.0,1.07658
1769896200000,78078.0,78215.0,78061.0,78175.0,2.33319
1769896500000,78175.0,78284.0,78073.0,78210.0,2.4816
1769896800000,78222.0,78410.0,78197.0,78409.0,3.64791
1769897100000,78396.0,78418.0,78196.0,78204.0,3.30771
1769897400000,78208.0,78223.0,78086.0,78114.0,0.98917
1769897700000,78118.0,78203.0,78012.0,78031.0,2.50736
1769898000000,78031.0,78164.0,78031.0,78121.0,0.58317
1769898300000,78122.0,78272.0,78075.0,78271.0,0.69106
1769898600000,78269.0,78339.0,78163.0,78261.0,0.97079
1769898900000,78256.0,78256.0,78024.0,78110.0,0.49416
1769899200000,78127.0,78225.0,78000.0,78030.0,2.99913
1769899500000,78031.0,78031.0,77915.0,77971.0,4.29699
1769899800000,77971.0,78066.0,77971.0,78052.0,0.32193
1769900100000,78049.0,78196.0,78037.0,78083.0,5.63904
1769900400000,78083.0,78165.0,78030.0,78094.0,0.26809
1769900700000,78162.0,78283.0,78140.0,78281.0,1.20226
1769901000000,78272.0,78278.0,78128.0,78175.0,0.69482
1769901300000,78175.0,78433.0,78090.0,78433.0,1.72415
1769901600000,78479.0,79169.0,78461.0,79169.0,3.33914
1769901900000,79164.0,79164.0,78811.0,78915.0,1.2479
1769902200000,78913.0,79023.0,78796.0,79014.0,0.71958
1769902500000,79062.0,79114.0,78829.0,78867.0,0.69886
1769902800000,78851.0,78963.0,78723.0,78775.0,0.06474
1769903100000,78780.0,78780.0,78604.0,78685.0,1.15501
1769903400000,78685.0,78860.0,78685.0,78720.0,0.65895
1769903700000,78701.0,78736.0,78600.0,78665.0,6.13881
1769904000000,78664.0,78869.0,78584.0,78853.0,3.1358
1769904300000,78869.0,79085.0,78838.0,79083.0,3.30142
1769904600000,79086.0,79341.0,79069.0,79300.0,6.24949
1769904900000,79291.0,79343.0,79154.0,79247.0,2.50573
1769905200000,79249.0,79249.0,78927.0,78933.0,4.18003
1769905500000,78934.0,79088.0,78914.0,79030.0,3.21114
1769905800000,79036.0,79134.0,78926.0,78926.0,1.03171
1769906100000,78927.0,78990.0,78720.0,78729.0,0.97831
1769906400000,78722.0,78811.0,78689.0,78693.0,0.595
1769906700000,78694.0,78918.0,78686.0,78887.0,1.62262
1769907000000,78888.0,79039.0,78882.0,78971.0,2.25931
1769907300000,78972.0,78978.0,78815.0,78837.0,8.35313
1769907600000,78837.0,78880.0,78643.0,78704.0,1.49701
1769907900000,78705.0,78716.0,78539.0,78575.0,0.98306
1769908200000,78570.0,78652.0,78448.0,78625.0,1.14588
1769908500000,78626.0,78626.0,78353.0,78353.0,1.80775
1769908800000,78354.0,78542.0,78353.0,78524.0,3.32492
1769909100000,78524.0,78800.0,78518.0,78784.0,2.27719
1769909400000,78778.0,78803.0,78533.0,78606.0,0.60704
1769909700000,78614.0,78630.0,78435.0,78435.0,1.41144
1769910000000,78436.0,78458.0,78257.0,78285.0,2.22256
1769910300000,78286.0,78403.0,78246.0,78403.0,0.97653
1769910600000,78404.0,78443.0,78357.0,78405.0,0.2743
1769910900000,78406.0,78461.0,78406.0,78449.0,1.16955
1769911200000,78450.0,78531.0,78310.0,78310.0,1.69121
1769911500000,78311.0,78475.0,78311.0,78473.0,0.18146
1769911800000,78504.0,78802.0,78504.0,78759.0,1.91803
1769912100000,78762.0,78834.0,78716.0,78735.0,0.38319
1769912400000,78736.0,78739.0,78452.0,78490.0,1.64221
1769912700000,78505.0,78542.0,78453.0,78541.0,3.38633
1769913000000,78559.0,78646.0,78537.0,78636.0,0.51115
1769913300000,78637.0,78734.0,78607.0,78695.0,0.41563
1769913600000,78696.0,78719.0,78631.0,78674.0,1.65712
1769913900000,78675.0,78803.0,78652.0,78800.0,1.02332
1769914200000,78795.0,78961.0,78756.0,78961.0,8.67658
1769914500000,78963.0,78989.0,78829.0,78829.0,1.42539
1769914800000,78830.0,78936.0,78730.0,78731.0,1.24059
1769915100000,78731.0,78832.0,78679.0,78815.0,0.12081
1769915400000,78820.0,78865.0,78753.0,78802.0,0.10968
1769915700000,78803.0,78835.0,78649.0,78650.0,0.14677
1769916000000,78648.0,78733.0,78606.0,78678.0,0.15274
1769916300000,78679.0,78725.0,78637.0,78669.0,1.99129
1769916600000,78673.0,78718.0,78616.0,78662.0,0.88993
1769916900000,78659.0,78705.0,78624.0,78699.0,0.18833
1769917200000,78700.0,78789.0,78635.0,78659.0,2.01116
1769917500000,78660.0,78781.0,78660.0,78781.0,1.59319
1769917800000,78781.0,78828.0,78750.0,78781.0,3.61225
1769918100000,78782.0,78818.0,78744.0,78785.0,0.11202
1769918400000,78791.0,78798.0,78692.0,78692.0,0.62323
1769918700000,78696.0,78706.0,78646.0,78705.0,0.12526
1769919000000,78749.0,78924.0,78749.0,78888.0,0.23597
1769919300000,78889.0,79000.0,78861.0,79000.0,7.16184
1769919600000,79015.0,79030.0,78916.0,78927.0,1.62042
1769919900000,78928.0,78928.0,78831.0,78850.0,0.1125
1769920200000,78862.0,78944.0,78847.0,78876.0,0.57736
1769920500000,78888.0,78927.0,78850.0,78916.0,0.5304
1769920800000,78917.0,78941.0,78894.0,78934.0,0.09382
1769921100000,78935.0,78984.0,78906.0,78927.0,1.81232
1769921400000,78939.0,78976.0,78918.0,78944.0,3.39314
1769921700000,78944.0,78949.0,78888.0,78888.0,1.60396
1769922000000,78889.0,78932.0,78718.0,78742.0,5.0085
1769922300000,78750.0,78822.0,78677.0,78700.0,0.41731
1769922600000,78701.0,78837.0,78686.0,78787.0,0.19559
1769922900000,78794.0,78875.0,78737.0,78744.0,0.39056
1769923200000,78745.0,78860.0,78670.0,78839.0,0.11226
1769923500000,78839.0,78924.0,78789.0,78878.0,2.14556
1769923800000,78879.0,78887.0,78790.0,78816.0,0.06749
1769924100000,78806.0,78820.0,78649.0,78649.0,0.26045
1769924400000,78672.0,78672.0,78516.0,78516.0,0.15785
1769924700000,78518.0,78581.0,78477.0,78506.0,0.4607
1769925000000,78493.0,78571.0,78471.0,78501.0,1.85416
1769925300000,78493.0,78554.0,78493.0,78544.0,0.01969
1769925600000,78550.0,78616.0,78550.0,78555.0,0.75305
1769925900000,78571.0,78603.0,78545.0,78596.0,1.70651
1769926200000,78586.0,78658.0,78562.0,78651.0,1.94327
1769926500000,78655.0,78672.0,78645.0,78662.0,0.15133
1769926800000,78672.0,78739.0,78660.0,78671.0,0.79722
1769927100000,78679.0,78736.0,78630.0,78666.0,0.24042
1769927400000,78675.0,78723.0,78626.0,78638.0,0.00893
1769927700000,78637.0,78655.0,78372.0,78448.0,0.18467
1769928000000,78528.0,78538.0,78463.0,78473.0,0.19652
1769928300000,78464.0,78464.0,78273.0,78273.0,0.30666
1769928600000,78275.0,78321.0,78217.0,78302.0,1.12182
1769928900000,78289.0,78363.0,78236.0,78238.0,0.10381
1769929200000,78259.0,78267.0,78089.0,78089.0,1.79547
1769929500000,78090.0,78183.0,77933.0,78162.0,2.89221
1769929800000,78173.0,78297.0,78046.0,78047.0,1.15675
1769930100000,78062.0,78135.0,77956.0,77956.0,0.64125
1769930400000,77958.0,78111.0,77958.0,78057.0,0.71536
1769930700000,78055.0,78153.0,78055.0,78142.0,0.03735
1769931000000,78154.0,78242.0,78131.0,78201.0,1.76276
1769931300000,78254.0,78324.0,78253.0,78318.0,1.23609
1769931600000,78356.0,78665.0,78356.0,78557.0,0.82305
1769931900000,78508.0,78530.0,78392.0,78392.0,3.41106
1769932200000,78437.0,78466.0,78363.0,78395.0,0.23547
1769932500000,78424.0,78437.0,78294.0,78300.0,0.04729
1769932800000,78313.0,78466.0,78309.0,78437.0,0.77554
1769933100000,78437.0,78439.0,78371.0,78406.0,0.34227
1769933400000,78434.0,78451.0,78066.0,78354.0,33.88192
1769933700000,78354.0,78376.0,78107.0,78258.0,73.70544
1769934000000,78258.0,78409.0,78202.0,78340.0,1.32268
1769934300000,78355.0,78411.0,78279.0,78411.0,1.25157
1769934600000,78418.0,78427.0,78388.0,78417.0,0.26774
1769934900000,78432.0,78715.0,78432.0,78667.0,0.55969
1769935200000,78719.0,78784.0,78697.0,78784.0,1.49459
1769935500000,78787.0,78787.0,78585.0,78585.0,0.77937
1769935800000,78614.0,78673.0,78560.0,78560.0,0.12959
1769936100000,78560.0,78560.0,78496.0,78534.0,2.20186
1769936400000,78559.0,78671.0,78479.0,78659.0,1.82079
1769936700000,78685.0,78771.0,78641.0,78708.0,1.32526
1769937000000,78703.0,78724.0,78669.0,78685.0,0.02982
1769937300000,78715.0,78715.0,78608.0,78629.0,0.09498
1769937600000,78638.0,78681.0,78611.0,78666.0,0.90354
1769937900000,78667.0,78676.0,78587.0,78605.0,1.7923
1769938200000,78607.0,78753.0,78601.0,78724.0,1.10298
1769938500000,78720.0,78753.0,78718.0,78736.0,0.06557
1769938800000,78736.0,78826.0,78721.0,78795.0,1.89153
1769939100000,78795.0,78795.0,78686.0,78764.0,0.18514
1769939400000,78761.0,78777.0,78736.0,78761.0,0.1344
1769939700000,78775.0,79044.0,78751.0,78954.0,1.59422
1769940000000,78959.0,79009.0,78831.0,78832.0,0.25145
1769940300000,78830.0,78969.0,78829.0,78933.0,0.26077
1769940600000,78933.0,79153.0,78932.0,79124.0,0.86812
1769940900000,79077.0,79094.0,78935.0,78949.0,1.5006
1769941200000,78941.0,78982.0,78941.0,78982.0,0.12566
1769941500000,78992.0,79006.0,78931.0,78956.0,2.42655
1769941800000,78961.0,78976.0,78691.0,78710.0,1.20362
1769942100000,78731.0,78731.0,78366.0,78453.0,0.8899
1769942400000,78449.0,78454.0,78329.0,78330.0,2.2117
1769942700000,78330.0,78429.0,78260.0,78404.0,0.9673
1769943000000,78433.0,78467.0,78381.0,78381.0,0.54506
1769943300000,78319.0,78335.0,78091.0,78209.0,0.43873
1769943600000,78212.0,78393.0,78212.0,78372.0,0.24709
1769943900000,78382.0,78401.0,78318.0,78370.0,0.14011
1769944200000,78363.0,78426.0,78325.0,78419.0,0.35824
1769944500000,78418.0,78422.0,78227.0,78260.0,25.19888
1769944800000,78260.0,78273.0,78190.0,78223.0,30.86587
1769945100000,78223.0,78313.0,78216.0,78255.0,0.51643
1769945400000,78281.0,78484.0,78280.0,78484.0,6.92519
1769945700000,78486.0,78689.0,78486.0,78686.0,3.93632
1769946000000,78690.0,78808.0,78688.0,78801.0,7.9605
1769946300000,78801.0,78817.0,78686.0,78686.0,1.09006
1769946600000,78686.0,78691.0,78648.0,78670.0,2.68713
1769946900000,78670.0,78680.0,78649.0,78674.0,2.01201
1769947200000,78685.0,78691.0,78511.0,78514.0,2.95229
1769947500000,78521.0,78555.0,78442.0,78540.0,0.61208
1769947800000,78539.0,78570.0,78517.0,78545.0,0.06796
1769948100000,78502.0,78504.0,78430.0,78504.0,0.06555
1769948400000,78551.0,78559.0,78200.0,78235.0,0.23123
1769948700000,78246.0,78370.0,78246.0,78370.0,0.86915
1769949000000,78387.0,78457.0,78387.0,78441.0,0.14998
1769949300000,78484.0,78612.0,78396.0,78400.0,0.24867
1769949600000,78401.0,78464.0,78343.0,78343.0,0.18402
1769949900000,78363.0,78414.0,78363.0,78404.0,0.23144
1769950200000,78421.0,78421.0,78364.0,78365.0,0.01162
1769950500000,78365.0,78450.0,78365.0,78401.0,0.3582
1769950800000,78410.0,78560.0,78410.0,78501.0,0.25015
1769951100000,78480.0,78531.0,78480.0,78526.0,0.02361
1769951400000,78575.0,78679.0,78575.0,78632.0,0.42477
1769951700000,78609.0,78628.0,78561.0,78619.0,0.03302
1769952000000,78620.0,78694.0,78589.0,78589.0,0.04039
1769952300000,78566.0,78633.0,78548.0,78620.0,6.5047
1769952600000,78623.0,78623.0,78553.0,78591.0,0.67393
1769952900000,78576.0,78582.0,78450.0,78450.0,2.17671
1769953200000,78433.0,78494.0,78426.0,78479.0,0.12485
1769953500000,78490.0,78601.0,78462.0,78462.0,0.49473
1769953800000,78433.0,78449.0,78246.0,78303.0,2.05089
1769954100000,78315.0,78330.0,78157.0,78249.0,1.45803
1769954400000,78247.0,78251.0,78113.0,78197.0,5.03024
1769954700000,78197.0,78380.0,78153.0,78231.0,1.30953
1769955000000,78231.0,78231.0,78029.0,78104.0,6.12588
1769955300000,78119.0,78152.0,77972.0,78021.0,4.8801
1769955600000,77996.0,78066.0,77933.0,77990.0,2.86426
1769955900000,77985.0,78100.0,77776.0,77812.0,2.87273
1769956200000,77821.0,77867.0,77447.0,77447.0,7.08761
1769956500000,77457.0,77523.0,77200.0,77333.0,4.93121
1769956800000,77336.0,78051.0,77336.0,77833.0,3.97477
1769957100000,77885.0,78025.0,77780.0,78006.0,0.55682
1769957400000,78058.0,78434.0,78058.0,78196.0,2.48181
1769957700000,78183.0,78352.0,78122.0,78157.0,1.06294
1769958000000,78163.0,78197.0,77843.0,77871.0,0.49752
1769958300000,77928.0,77975.0,77835.0,77878.0,0.41915
1769958600000,77873.0,77879.0,77493.0,77546.0,1.00683
1769958900000,77572.0,77627.0,77119.0,77218.0,3.33033
1769959200000,77262.0,77439.0,77121.0,77394.0,8.49005
1769959500000,77386.0,77386.0,76897.0,76946.0,6.43201
1769959800000,76945.0,77103.0,76843.0,76987.0,5.63456
1769960100000,77004.0,77307.0,76764.0,77251.0,3.53097
1769960400000,77244.0,77244.0,77038.0,77105.0,3.0013
1769960700000,77106.0,77396.0,77097.0,77356.0,3.10582
1769961000000,77337.0,77514.0,77280.0,77457.0,1.11424
1769961300000,77467.0,77774.0,77467.0,77561.0,0.75339
1769961600000,77541.0,77541.0,77028.0,77060.0,4.19681
1769961900000,77073.0,77493.0,77063.0,77200.0,3.46492
1769962200000,77206.0,77531.0,77161.0,77506.0,1.57059
1769962500000,77441.0,77476.0,77109.0,77134.0,4.26187
1769962800000,77129.0,77507.0,77069.0,77483.0,5.8541
1769963100000,77453.0,77747.0,77413.0,77484.0,1.8845
1769963400000,77514.0,77636.0,77433.0,77626.0,1.05302
1769963700000,77619.0,77694.0,77437.0,77472.0,1.38563
1769964000000,77476.0,77512.0,77098.0,77184.0,0.74914
1769964300000,77227.0,77296.0,77137.0,77150.0,0.61286
1769964600000,77139.0,77274.0,77084.0,77274.0,0.48179
1769964900000,77301.0,77491.0,77294.0,77431.0,0.53529
1769965200000,77423.0,77561.0,77352.0,77561.0,4.34556
1769965500000,77558.0,77669.0,77537.0,77609.0,1.55982
1769965800000,77582.0,77618.0,77508.0,77593.0,0.33595
1769966100000,77586.0,77677.0,77516.0,77668.0,0.8802
1769966400000,77656.0,77656.0,77276.0,77358.0,2.1801
1769966700000,77349.0,77525.0,77349.0,77497.0,1.93992
1769967000000,77498.0,77586.0,77316.0,77342.0,1.2198
1769967300000,77335.0,77372.0,77247.0,77369.0,1.38074
1769967600000,77366.0,77518.0,77312.0,77427.0,1.60587
1769967900000,77420.0,77509.0,77330.0,77348.0,0.29716
1769968200000,77355.0,77689.0,77319.0,77658.0,1.41124
1769968500000,77647.0,77701.0,77514.0,77701.0,2.14367
1769968800000,77701.0,78090.0,77697.0,77971.0,3.43704
1769969100000,77971.0,78190.0,77828.0,78120.0,0.75511
1769969400000,78109.0,78240.0,78067.0,78210.0,1.73721
1769969700000,78204.0,78214.0,78101.0,78190.0,0.84657
1769970000000,78184.0,78363.0,78000.0,78004.0,5.56157
1769970300000,78015.0,78159.0,77952.0,78109.0,0.58024
1769970600000,78104.0,78131.0,78047.0,78119.0,0.37212
1769970900000,78125.0,78125.0,77986.0,78085.0,0.19767
1769971200000,78088.0,78125.0,77916.0,77922.0,1.97446
1769971500000,77931.0,77943.0,77809.0,77809.0,0.32383
1769971800000,77800.0,77800.0,77672.0,77744.0,0.3201
1769972100000,77784.0,77963.0,77719.0,77963.0,0.31846
1769972400000,77962.0,78042.0,77735.0,77764.0,0.29328
1769972700000,77736.0,77786.0,77702.0,77750.0,0.3224
1769973000000,77734.0,77860.0,77700.0,77702.0,0.24796
1769973300000,77685.0,77693.0,77583.0,77679.0,0.2403
1769973600000,77703.0,77710.0,77620.0,77679.0,0.16847
1769973900000,77667.0,77691.0,77584.0,77638.0,1.00765
1769974200000,77643.0,77717.0,77584.0,77716.0,0.24986
1769974500000,77671.0,77671.0,77500.0,77530.0,1.08695
1769974800000,77529.0,77529.0,77442.0,77494.0,1.59886
1769975100000,77493.0,77493.0,77176.0,77218.0,0.50967
1769975400000,77213.0,77296.0,77163.0,77163.0,3.71029
1769975700000,77169.0,77169.0,76944.0,77115.0,0.77852
1769976000000,77113.0,77113.0,76838.0,76991.0,1.08975
1769976300000,76996.0,77071.0,76889.0,77071.0,2.39557
1769976600000,77100.0,77237.0,77084.0,77137.0,1.29013
1769976900000,77136.0,77284.0,77046.0,77163.0,0.52338
1769977200000,77182.0,77349.0,77182.0,77247.0,0.38667
1769977500000,77226.0,77226.0,76564.0,76617.0,2.83546
1769977800000,76632.0,77009.0,76632.0,77008.0,0.8173
1769978100000,77038.0,77603.0,77038.0,77592.0,1.26309
1769978400000,77591.0,77649.0,77316.0,77330.0,0.82312
1769978700000,77345.0,77349.0,77200.0,77202.0,1.30807
1769979000000,77205.0,77253.0,77024.0,77066.0,0.87691
1769979300000,77056.0,77100.0,77025.0,77031.0,0.21696
1769979600000,77037.0,77075.0,76826.0,76826.0,0.47533
1769979900000,76820.0,76882.0,76425.0,76425.0,5.77976
1769980200000,76489.0,76757.0,76488.0,76686.0,2.9846
1769980500000,76683.0,76755.0,76523.0,76548.0,1.54044
1769980800000,76604.0,76729.0,76555.0,76659.0,0.45724
1769981100000,76662.0,76985.0,76662.0,76950.0,1.39669
1769981400000,76969.0,77083.0,76733.0,76877.0,6.87355
1769981700000,76930.0,77081.0,76926.0,77051.0,2.48085
1769982000000,77046.0,77068.0,76762.0,76786.0,0.75762
1769982300000,76769.0,76778.0,76408.0,76757.0,4.86136
1769982600000,76763.0,76772.0,76521.0,76521.0,2.60437
1769982900000,76524.0,76557.0,76303.0,76414.0,2.83946
